origin,variant,rule_type
존나씨발,존나씨발.,특수문자 삽입
존나씨발,존나씨발_,특수문자 삽입
존나씨발,존나씨발~,특수문자 삽입
ㅈㄴㅆㅂ,ᄌᄂᄊ.ᄇ,특수문자 삽입
ㅈㄴㅆㅂ,_ᄌᄂᄊᄇ,특수문자 삽입
존나씨발,존나^씨발,특수문자 삽입
ㅈㄴㅆㅂ,ᄌᄂ-ᄊᄇ,특수문자 삽입
존나씨발,존나@씨발,특수문자 삽입
ㅈㄴㅆㅂ,ᄌᄂ ᄊᄇ,특수문자 삽입
존나씨발,존나_씨발,특수문자 삽입
존나씨발,존@나씨발,특수문자 삽입
존나씨발,존나씨_발,특수문자 삽입
존나씨발,존나 씨발,특수문자 삽입
존나씨발,존나씨발@,특수문자 삽입
존나씨발,_존나씨발,특수문자 삽입
ㅈㄴㅆㅂ,ᄌᄂᄊᄇ*,특수문자 삽입
ㅈㄴㅆㅂ,ᄌᄂ~ᄊᄇ,특수문자 삽입
존나씨발,존나cival,로마자 변형
ㅈㄴㅆㅂ,ᄌ%ᄂᄊᄇ,특수문자 삽입
존나씨발,존나씨발^,특수문자 삽입
ㅈㄴㅆㅂ,ᄌᄂᄊᄇ@,특수문자 삽입
존나씨발,ᄌᄂᄊᄇ,초성화(비한글 보존)
ㅈㄴㅆㅂ,ᄌᄂᄊ_ᄇ,특수문자 삽입
존나씨발,존나씨씨씨발,반복
ㅈㄴㅆㅂ,ᄌᄂᄊᄇ#,특수문자 삽입
ㅈㄴㅆㅂ,ᄃᄂᄊᄇ,자판오타
존나씨발,존나ssi-bal,로마자 변형
종간나,종간나나나,반복
ㅈㄱㄴ,^ᄌᄀᄂ,특수문자 삽입
종간나,종간 나,특수문자 삽입
ㅈㄱㄴ,ᄌ.ᄀᄂ,특수문자 삽입
ㅈㄱㄴ,ᄌᄌᄌᄀᄂ,반복
종간나,_종간나,특수문자 삽입
ㅈㄱㄴ,ᄌ_ᄀᄂ,특수문자 삽입
종간나,종-간나,특수문자 삽입
ㅈㄱㄴ,ᄌᄀ^ᄂ,특수문자 삽입
ㅈㄱㄴ,ᄌᄀᄂ,특수문자 삽입
종간나,종_간나,특수문자 삽입
ㅈㄱㄴ,ᄌᄀᄂᄂᄂ,반복
종간나,종@간나,특수문자 삽입
종간나,종간나나나나,반복
종간나,종간^나,특수문자 삽입
종간나,종간@나,특수문자 삽입
종간나,종간나_,특수문자 삽입
종간나,종간~나,특수문자 삽입
종간나,종간간나,반복
ㅈㄱㄴ,ᄌ%ᄀᄂ,특수문자 삽입
종간나,종간나*,특수문자 삽입
ㅈㄱㄴ,ᄌ#ᄀᄂ,특수문자 삽입
ㅈㄱㄴ,ᄌᄀᄂ*,특수문자 삽입
종간나,종종간나,반복
ㅈㄱㄴ,ᄇᄀᄂ,자판오타
ㅈㄱㄴ,ᄌᄀᄂ#,특수문자 삽입
ㅈㄱㄴ,ᄌᄀ~ᄂ,특수문자 삽입
ㅈㄱㄴ,ᄌᄀ.ᄂ,특수문자 삽입
ㅈㄱㄴ,ᄌᄀ_ᄂ,특수문자 삽입
ㅈㄱㄴ,ᄌᄌᄀᄂ,반복
종간나,^종간나,특수문자 삽입
ㅈㄱㄴ,ᄌᄀᄂᄂᄂᄂ,반복
종간나,종간나@,특수문자 삽입
종간나,.종간나,특수문자 삽입
ㅈㄱㄴ,_ᄌᄀᄂ,특수문자 삽입
ㅈㄱㄴ,*ᄌᄀᄂ,특수문자 삽입
ㅈㄱㄴ,ᄉᄀᄂ,자판오타
ㅈㄱㄴ,ᄌ*ᄀᄂ,특수문자 삽입
ㅈㄱㄴ,ᄌᄀ@ᄂ,특수문자 삽입
ㅈㄱㄴ,ᄌᄀ ᄂ,특수문자 삽입
종간나,종간_나,특수문자 삽입
종간나,종간간간나,반복
ㅈㄱㄴ,ᄌᄀᄂ-,특수문자 삽입
ㅈㄱㄴ,ᄌᄀᄂᄂ,반복
종간나,종간나나,반복
ㅈㄱㄴ,ᄌᄀᄂ.,특수문자 삽입
ㅈㄱㄴ,ᄌ-ᄀᄂ,특수문자 삽입
종간나,종간나~,특수문자 삽입
ㅈㄱㄴ,ᄌ@ᄀᄂ,특수문자 삽입
ㅈ,*ᄌ,특수문자 삽입
좆,좆-,특수문자 삽입
ㅈ,ᄌ^,특수문자 삽입
ㅈ,ᄌ,특수문자 삽입
좆,좆좆좆좆,반복
좆,좆좆,반복
ㅈ,@ᄌ,특수문자 삽입
ㅈ,ᄌ#,특수문자 삽입
ㅈ,ᄌ.,특수문자 삽입
좆,좆*,특수문자 삽입
ㅈ,ᄌ%,특수문자 삽입
좆,좆,특수문자 삽입
ㅈ,ᄉ,자판오타
좆,좆%,특수문자 삽입
좆,ᄌ,초성화
좆,@좆,특수문자 삽입
좆,좆@,특수문자 삽입
ㅈ,~ᄌ,특수문자 삽입
좆,-좆,특수문자 삽입
좆,~좆,특수문자 삽입
좆,좆^,특수문자 삽입
ㅈ,ᄌ-,특수문자 삽입
ㅈ,ᄌᄌ,반복
ㅈ,%ᄌ,특수문자 삽입
ㅈ,ᄌᄌᄌ,반복
ㅈ,ᄌ~,특수문자 삽입
좆,좆_,특수문자 삽입
ㅈ,ᄃ,자판오타
ㅈ,-ᄌ,특수문자 삽입
ㅈ,ᄌ*,특수문자 삽입
좆,*좆,특수문자 삽입
좆,좆좆좆,반복
좆,_좆,특수문자 삽입
좆,#좆,특수문자 삽입
ㅈ,ᄌᄌᄌᄌ,반복
좆,.좆,특수문자 삽입
ㅈ,ᄇ,자판오타
ㅈ,ᄌ@,특수문자 삽입
좆,^좆,특수문자 삽입
ㅈ,#ᄌ,특수문자 삽입
ㅈ,^ᄌ,특수문자 삽입
좆,좆~,특수문자 삽입
좆,좆.,특수문자 삽입
ㅈ,_ᄌ,특수문자 삽입
ㅈ,ᄌ_,특수문자 삽입
ㅈ,.ᄌ,특수문자 삽입
좆,%좆,특수문자 삽입
ㅈㄱ,ᄌᄀ*,특수문자 삽입
ㅈㄱ,ᄌᄀ_,특수문자 삽입
ㅈㄱ,ᄇᄀ,자판오타
좆같,좆같,특수문자 삽입
좆같,좆같같같같,반복
좆같,좆같_,특수문자 삽입
좆같,좆^같,특수문자 삽입
ㅈㄱ,.ᄌᄀ,특수문자 삽입
좆같,~좆같,특수문자 삽입
좆같,좆같같,반복
좆같,좆#같,특수문자 삽입
좆같,좆같%,특수문자 삽입
좆같,좆~같,특수문자 삽입
좆같,좆.같,특수문자 삽입
ㅈㄱ,ᄌ%ᄀ,특수문자 삽입
좆같,ᄌᄀ,초성화
ㅈㄱ,ᄌᄀ.,특수문자 삽입
ㅈㄱ,ᄌ#ᄀ,특수문자 삽입
좆같,좆좆좆같,반복
좆같,좆같^,특수문자 삽입
좆같,^좆같,특수문자 삽입
좆같,.좆같,특수문자 삽입
좆같,좆같*,특수문자 삽입
좆같,좆같같같,반복
ㅈㄱ,ᄌᄌᄀ,반복
좆같,좆같@,특수문자 삽입
좆같,좆-같,특수문자 삽입
좆같,좆같.,특수문자 삽입
좆같,좆_같,특수문자 삽입
좆같,좆같-,특수문자 삽입
ㅈㄱ,%ᄌᄀ,특수문자 삽입
좆같,좆같#,특수문자 삽입
좆같네,좆같네-,특수문자 삽입
좆같네,좆같~네,특수문자 삽입
ㅈㄱㄴ,ᄌᄀ%ᄂ,특수문자 삽입
ㅈㄱㄴ,ᄌᄀ-ᄂ,특수문자 삽입
좆같네,#좆같네,특수문자 삽입
좆같네,좆같@네,특수문자 삽입
좆같네,좆같네_,특수문자 삽입
좆같네,*좆같네,특수문자 삽입
ㅈㄱㄴ,ᄌ^ᄀᄂ,특수문자 삽입
ㅈㄱㄴ,ᄌᄀ*ᄂ,특수문자 삽입
좆같네,좆같네네네,반복
좆같네,%좆같네,특수문자 삽입
ㅈㄱㄴ,ᄌᄀ#ᄂ,특수문자 삽입
좆같네,좆같네,특수문자 삽입
ㅈㄱㄴ,.ᄌᄀᄂ,특수문자 삽입
좆같네,ᄌᄀᄂ,초성화(비한글 보존)
좆같네,좆같-네,특수문자 삽입
ㅈㄱㄴ,ᄌᄀᄀᄂ,반복
좆같네,좆같.네,특수문자 삽입
좆같네,좆같네@,특수문자 삽입
ㅈㄱㄴ,ᄌᄀᄀᄀᄂ,반복
좆같네,좆_같네,특수문자 삽입
ㅈㄱㄴ,ᄌΓᄂ,동형문자 변형
좆같네,~좆같네,특수문자 삽입
좆같네,좆같네^,특수문자 삽입
좆같네,좆같#네,특수문자 삽입
좆같네,.좆같네,특수문자 삽입
좆같네,좆^같네,특수문자 삽입
좆같네,-좆같네,특수문자 삽입
ㅈㄱㄴ,-ᄌᄀᄂ,특수문자 삽입
좆같네,좆*같네,특수문자 삽입
좆같네,좆같네#,특수문자 삽입
좆같네,좆같네.,특수문자 삽입
좆같네,좆%같네,특수문자 삽입
ㅈㄱㄴ,ᄃᄀᄂ,자판오타
좆같다,좆*같다,특수문자 삽입
ㅈㄱㄷ,ᄌᄀᄃ*,특수문자 삽입
좆같다,.좆같다,특수문자 삽입
좆같다,좆같다_,특수문자 삽입
ㅈㄱㄷ,ᄌᄀᄃ#,특수문자 삽입
ㅈㄱㄷ,ᄌᄀ.ᄃ,특수문자 삽입
ㅈㄱㄷ,_ᄌᄀᄃ,특수문자 삽입
좆같다,좆같다~,특수문자 삽입
좆같다,좆같다다다다,반복
ㅈㄱㄷ,ᄌ_ᄀᄃ,특수문자 삽입
ㅈㄱㄷ,ᄌΓᄃ,동형문자 변형
좆같다,-좆같다,특수문자 삽입
ㅈㄱㄷ,ᄌᄀᄃ,특수문자 삽입
ㅈㄱㄷ,ᄌᄀᄃᄃ,반복
ㅈㄱㄷ,ᄌᄀ-ᄃ,특수문자 삽입
ㅈㄱㄷ,ᄌᄀ_ᄃ,특수문자 삽입
ㅈㄱㄷ,ᄌᄀᄀᄀᄃ,반복
좆같다,좆같같같다,반복
ㅈㄱㄷ,ᄌ~ᄀᄃ,특수문자 삽입
좆같다,좆같다%,특수문자 삽입
ㅈㄱㄷ,^ᄌᄀᄃ,특수문자 삽입
ㅈㄱㄷ,ᄌᄀ%ᄃ,특수문자 삽입
좆같다,ᄌᄀᄃ,초성화
좆같다,#좆같다,특수문자 삽입
좆같다,좆같같다,반복
ㅈㄱㄷ,ᄌᄌᄌᄀᄃ,반복
좆같다,좆좆좆같다,반복
ㅈㄱㄷ,ᄌ#ᄀᄃ,특수문자 삽입
ㅈㄱㄷ,ᄇᄀᄃ,자판오타
좆같다,좆같다-,특수문자 삽입
ㅈㄱㄷ,ᄌᄀᄃ-,특수문자 삽입
좆같다,%좆같다,특수문자 삽입
ㅈㄱㄷ,ᄌᄀᄃ.,특수문자 삽입
ㅈㄱㄷ,*ᄌᄀᄃ,특수문자 삽입
ㅈㄱㄷ,ᄌᄀᄃ~,특수문자 삽입
ㅈㄱㄷ,ᄌᄀᄀᄃ,반복
좆같다,좆같.다,특수문자 삽입
좆같다,좆같다다다,반복
ㅈㄱㄷ,.ᄌᄀᄃ,특수문자 삽입
좆같다,좆같다#,특수문자 삽입
좆같다,좆#같다,특수문자 삽입
ㅈㄱㄷ,ᄌᄀᄃ%,특수문자 삽입
ㅈㄱㄷ,-ᄌᄀᄃ,특수문자 삽입
좆같다,좆같#다,특수문자 삽입
ㅈㄱㄷ,@ᄌᄀᄃ,특수문자 삽입
ㅈㄱㄷ,ᄌᄀᄃ@,특수문자 삽입
ㅈㄱㄷ,ᄌ.ᄀᄃ,특수문자 삽입
좆같아,좆같-아,특수문자 삽입
ㅈㄱㅇ,ᄌᄀᄋ^,특수문자 삽입
ㅈㄱㅇ,-ᄌᄀᄋ,특수문자 삽입
ㅈㄱㅇ,ᄉᄀᄋ,자판오타
좆같아,_좆같아,특수문자 삽입
ㅈㄱㅇ,ᄌᄀ@ᄋ,특수문자 삽입
ㅈㄱㅇ,ᄌᄀᄀᄋ,반복
ㅈㄱㅇ,ᄌᄀᄋ,특수문자 삽입
ㅈㄱㅇ,ᄌ ᄀᄋ,특수문자 삽입
좆같아,~좆같아,특수문자 삽입
ㅈㄱㅇ,ᄌᄀ#ᄋ,특수문자 삽입
좆같아,좆같~아,특수문자 삽입
좆같아,좆같아,특수문자 삽입
ㅈㄱㅇ,ᄌᄀᄋᄋᄋᄋ,반복
ㅈㄱㅇ,~ᄌᄀᄋ,특수문자 삽입
ㅈㄱㅇ,ᄌᄀᄋ_,특수문자 삽입
좆같아,ᄌᄀᄋ,초성화
ㅈㄱㅇ,ᄌᄀ%ᄋ,특수문자 삽입
좆같아,좆같아-,특수문자 삽입
좆같아,-좆같아,특수문자 삽입
ㅈㄱㅇ,ᄌ.ᄀᄋ,특수문자 삽입
ㅈㄱㅇ,ᄌᄀᄋᄋ,반복
ㅈㄱㅇ,ᄌᄀᄋ@,특수문자 삽입
좆같아,좆같아^,특수문자 삽입
ㅈㄱㅇ,_ᄌᄀᄋ,특수문자 삽입
ㅈㄱㅇ,ᄌᄀ_ᄋ,특수문자 삽입
좆같아,좆같아#,특수문자 삽입
ㅈㄱㅇ,%ᄌᄀᄋ,특수문자 삽입
ㅈㄱㅇ,ᄌ%ᄀᄋ,특수문자 삽입
ㅈㄱㅇ,ᄌᄀ ᄋ,특수문자 삽입
좆같아,좆좆같아,반복
ㅈㄱㅇ,ᄌᄀ○,동형문자 변형
좆같아,@좆같아,특수문자 삽입
좆같아,.좆같아,특수문자 삽입
ㅈㄱㅇ,ᄌᄀᄋ~,특수문자 삽입
좆같아,좆같.아,특수문자 삽입
ㅈㄱㅇ,ᄌᄀ〇,동형문자 변형
ㅈㄱㅇ,ᄌᄀᄋᄋᄋ,반복
좆같아,좆같아아아아,반복
ㅈㄱㅇ,ᄌᄀᄋ#,특수문자 삽입
좆같아,좆같아아,반복
좆같아,좆같 아,특수문자 삽입
ㅈㄱㅇ,ᄌᄀᄀᄀᄋ,반복
좆같아,%좆같아,특수문자 삽입
ㅈㄱㅇ,ᄌᄀᄋ.,특수문자 삽입
좆같아,좆같_아,특수문자 삽입
좆같아,좆같#아,특수문자 삽입
좆같아,좆같아.,특수문자 삽입
좆같아,좆같아~,특수문자 삽입
좆같은,좆같은-,특수문자 삽입
좆같은,ᄌᄀᄋ,초성화
좆같은,좆같같은,반복
ㅈㄱㅇ,ᄌᄀᄋ-,특수문자 삽입
좆같은,좆%같은,특수문자 삽입
좆같은,-좆같은,특수문자 삽입
ㅈㄱㅇ,ᄌᄀ*ᄋ,특수문자 삽입
좆같은,좆같은,특수문자 삽입
ㅈㄱㅇ,ᄇᄀᄋ,자판오타
좆같은,^좆같은,특수문자 삽입
좆같은,좆같은은은,반복
좆같은,좆같~은,특수문자 삽입
좆같은,좆같은#,특수문자 삽입
좆같은,좆같*은,특수문자 삽입
좆같은,좆같은_,특수문자 삽입
ㅈㄱㅇ,ᄌᄀ^ᄋ,특수문자 삽입
좆같은,좆같은^,특수문자 삽입
좆같은,@좆같은,특수문자 삽입
ㅈㄱㅇ,@ᄌᄀᄋ,특수문자 삽입
좆같은,*좆같은,특수문자 삽입
좆같은,좆같은*,특수문자 삽입
ㅈㄱㅇ,ᄌᄀᄋ*,특수문자 삽입
좆같은,~좆같은,특수문자 삽입
ㅈㄱㅇ,ᄃᄀᄋ,자판오타
좆같은,좆같^은,특수문자 삽입
좆같은,좆같은%,특수문자 삽입
ㅈㄱㅇ,ᄌᄌᄀᄋ,반복
좆같은,좆@같은,특수문자 삽입
좆같은,좆^같은,특수문자 삽입
ㅈㄱㅇ,ᄌ@ᄀᄋ,특수문자 삽입
좆같은,좆같은은,반복
좆같은,좆같은.,특수문자 삽입
좆같은,좆*같은,특수문자 삽입
좆같은,_좆같은,특수문자 삽입
좆같은,좆같%은,특수문자 삽입
좆같은년,^좆같은년,특수문자 삽입
좆같은년,좆@같은년,특수문자 삽입
좆같은년,_좆같은년,특수문자 삽입
좆같은년,좆~같은년,특수문자 삽입
ㅈㄱㅇㄴ,*ᄌᄀᄋᄂ,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄋᄂ~,특수문자 삽입
좆같은년,좆같*은년,특수문자 삽입
좆같은년,좆같은.년,특수문자 삽입
ㅈㄱㅇㄴ,@ᄌᄀᄋᄂ,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀ*ᄋᄂ,특수문자 삽입
좆같은년,좆같%은년,특수문자 삽입
ㅈㄱㅇㄴ,ᄇᄀᄋᄂ,자판오타
좆같은년,좆같은 년,특수문자 삽입
좆같은년,좆같은년,특수문자 삽입
좆같은년,좆같은-년,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄋᄂᄂᄂᄂ,반복
ㅈㄱㅇㄴ,ᄌ%ᄀᄋᄂ,특수문자 삽입
ㅈㄱㅇㄴ,ᄉᄀᄋᄂ,자판오타
ㅈㄱㅇㄴ,ᄌ#ᄀᄋᄂ,특수문자 삽입
ㅈㄱㅇㄴ,-ᄌᄀᄋᄂ,특수문자 삽입
좆같은년,좆같은년*,특수문자 삽입
좆같은년,*좆같은년,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄋ ᄂ,특수문자 삽입
좆같은년,좆같은~년,특수문자 삽입
좆같은년,좆%같은년,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀ〇ᄂ,동형문자 변형
ㅈㄱㅇㄴ,ᄌᄀᄋ#ᄂ,특수문자 삽입
좆같은년,-좆같은년,특수문자 삽입
좆같은년,좆같은은은년,반복
ㅈㄱㅇㄴ,ᄌᄀ◯ᄂ,동형문자 변형
좆같은년,좆같은년@,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄋ_ᄂ,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄌᄀᄋᄂ,반복
좆같은년,좆같은년_,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄋ~ᄂ,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄋ^ᄂ,특수문자 삽입
좆같은년,좆좆같은년,반복
ㅈㄱㅇㄴ,ᄌᄀᄋ.ᄂ,특수문자 삽입
좆같은년,좆같은년#,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄋᄂ,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀ#ᄋᄂ,특수문자 삽입
ㅈㄱㅇㄴ,ᄌ*ᄀᄋᄂ,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄋᄋᄂ,반복
ㅈㄱㅇㄴ,ᄌᄀᄋᄂ^,특수문자 삽입
좆같은년,좆같#은년,특수문자 삽입
좆같은년,ᄌᄀᄋᄂ,초성화(비한글 보존)
ㅈㄱㅇㄴ,ᄌᄀᄋ@ᄂ,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄋ-ᄂ,특수문자 삽입
좆같은년,좆같@은년,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀ%ᄋᄂ,특수문자 삽입
좆같은놈,좆#같은놈,특수문자 삽입
좆같은놈,좆.같은놈,특수문자 삽입
좆같은놈,좆같-은놈,특수문자 삽입
좆같은놈,좆좆같은놈,반복
ㅈㄱㅇㄴ,^ᄌᄀᄋᄂ,특수문자 삽입
좆같은놈,좆-같은놈,특수문자 삽입
좆같은놈,좆%같은놈,특수문자 삽입
좆같은놈,좆같.은놈,특수문자 삽입
좆같은놈,좆같은놈%,특수문자 삽입
좆같은놈,^좆같은놈,특수문자 삽입
좆같은놈,좆같같같은놈,반복
ㅈㄱㅇㄴ,ᄌ-ᄀᄋᄂ,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄋ*ᄂ,특수문자 삽입
좆같은놈,#좆같은놈,특수문자 삽입
좆같은놈,좆같~은놈,특수문자 삽입
좆같은놈,좆같^은놈,특수문자 삽입
ㅈㄱㅇㄴ,.ᄌᄀᄋᄂ,특수문자 삽입
좆같은놈,.좆같은놈,특수문자 삽입
좆같은놈,좆같은@놈,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄋᄂ_,특수문자 삽입
좆같은놈,좆같*은놈,특수문자 삽입
ㅈㄱㅇㄴ,ᄌ^ᄀᄋᄂ,특수문자 삽입
좆같은놈,좆좆좆같은놈,반복
좆같은놈,좆같은%놈,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄋᄂ#,특수문자 삽입
좆같은놈,좆같은놈놈놈놈,반복
ㅈㄱㅇㄴ,ᄌΓᄋᄂ,동형문자 변형
좆같은놈,좆같은놈-,특수문자 삽입
좆같은놈,좆같은#놈,특수문자 삽입
좆같은놈,*좆같은놈,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀ_ᄋᄂ,특수문자 삽입
좆같은놈,좆~같은놈,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄋᄋᄋᄂ,반복
좆같은놈,좆^같은놈,특수문자 삽입
좆같은놈,좆같#은놈,특수문자 삽입
ㅈㄱㅇㄴ,_ᄌᄀᄋᄂ,특수문자 삽입
좆같은놈,좆같은^놈,특수문자 삽입
ㅈㄱㅇㄴ,ᄌ~ᄀᄋᄂ,특수문자 삽입
ㅈㄱㅇㄴ,ᄌᄀᄀᄋᄂ,반복
좆까,^좆까,특수문자 삽입
ㅈㄲ,ᄌᄁ@,특수문자 삽입
좆까,좆까,특수문자 삽입
ㅈㄲ,ᄌᄁᄁ,반복
좆까,좆까#,특수문자 삽입
ㅈㄲ,ᄃᄁ,자판오타
ㅈㄲ,#ᄌᄁ,특수문자 삽입
ㅈㄲ,.ᄌᄁ,특수문자 삽입
ㅈㄲ,ᄌᄁ,특수문자 삽입
좆까,.좆까,특수문자 삽입
좆까,좆%까,특수문자 삽입
ㅈㄲ,ᄌᄁ~,특수문자 삽입
ㅈㄲ,~ᄌᄁ,특수문자 삽입
ㅈㄲ,ᄌᄁ.,특수문자 삽입
ㅈㄲ,%ᄌᄁ,특수문자 삽입
ㅈㄲ,-ᄌᄁ,특수문자 삽입
좆까,%좆까,특수문자 삽입
ㅈㄲ,ᄇᄁ,자판오타
ㅈㄲ,ᄌ%ᄁ,특수문자 삽입
좆까,좆^까,특수문자 삽입
ㅈㄲ,ᄌᄌᄌᄁ,반복
좆까,_좆까,특수문자 삽입
ㅈㄲ,ᄌᄁ-,특수문자 삽입
좆까,좆까*,특수문자 삽입
ㅈㄲ,@ᄌᄁ,특수문자 삽입
좆까,좆-까,특수문자 삽입
ㅈㄲ,ᄌ-ᄁ,특수문자 삽입
좆까,좆까까,반복
좆까,좆까.,특수문자 삽입
좆까,ᄌᄁ,초성화
좆까,좆까@,특수문자 삽입
ㅈㄲ,ᄌᄁ#,특수문자 삽입
ㅈㄲ,ᄌ#ᄁ,특수문자 삽입
좆까,@좆까,특수문자 삽입
좆까,-좆까,특수문자 삽입
좆까,좆.까,특수문자 삽입
ㅈㄲ,ᄌᄁ^,특수문자 삽입
좆까,좆#까,특수문자 삽입
좆까,좆 까,특수문자 삽입
좆까,좆까%,특수문자 삽입
좆까,좆까~,특수문자 삽입
ㅈㄲ,ᄌᄁᄁᄁ,반복
좆까,좆좆까,반복
좆까,좆까까까,반복
좆까,좆*까,특수문자 삽입
좆까,좆좆좆까,반복
ㅈㄲ,ᄌ~ᄁ,특수문자 삽입
좆까,~좆까,특수문자 삽입
ㅈㄲ,ᄌᄌᄁ,반복
ㅈㄲㄷ,ᄌ*ᄁᄃ,특수문자 삽입
ㅈㄲㄷ,ᄌ@ᄁᄃ,특수문자 삽입
ㅈㄲㄷ,ᄌᄁ-ᄃ,특수문자 삽입
좆깐다,#좆깐다,특수문자 삽입
ㅈㄲㄷ,ᄌ#ᄁᄃ,특수문자 삽입
좆깐다,.좆깐다,특수문자 삽입
ㅈㄲㄷ,ᄌᄁᄃ~,특수문자 삽입
좆깐다,~좆깐다,특수문자 삽입
ㅈㄲㄷ,ᄌᄁ^ᄃ,특수문자 삽입
ㅈㄲㄷ,ᄌ_ᄁᄃ,특수문자 삽입
좆깐다,좆#깐다,특수문자 삽입
ㅈㄲㄷ,ᄌᄁᄃ_,특수문자 삽입
좆깐다,좆깐~다,특수문자 삽입
좆깐다,좆깐다다다다,반복
좆깐다,좆-깐다,특수문자 삽입
좆깐다,좆깐다^,특수문자 삽입
좆깐다,좆깐다%,특수문자 삽입
ㅈㄲㄷ,ᄌᄁ.ᄃ,특수문자 삽입
좆깐다,좆깐 다,특수문자 삽입
좆깐다,좆_깐다,특수문자 삽입
ㅈㄲㄷ,@ᄌᄁᄃ,특수문자 삽입
ㅈㄲㄷ,ᄌ%ᄁᄃ,특수문자 삽입
좆깐다,좆깐다다다,반복
ㅈㄲㄷ,ᄌ~ᄁᄃ,특수문자 삽입
좆깐다,-좆깐다,특수문자 삽입
좆깐다,*좆깐다,특수문자 삽입
좆깐다,좆.깐다,특수문자 삽입
ㅈㄲㄷ,ᄌᄁᄃ^,특수문자 삽입
좆깐다,좆^깐다,특수문자 삽입
ㅈㄲㄷ,ᄉᄁᄃ,자판오타
좆깐다,좆~깐다,특수문자 삽입
ㅈㄲㄷ,ᄌᄁ ᄃ,특수문자 삽입
좆깐다,좆깐#다,특수문자 삽입
좆깐다,%좆깐다,특수문자 삽입
ㅈㄲㄷ,ᄌᄁᄃ%,특수문자 삽입
좆깐다,좆깐다-,특수문자 삽입
ㅈㄲㄷ,ᄌᄌᄌᄁᄃ,반복
좆깐다,좆깐다,특수문자 삽입
ㅈㄲㄷ,ᄌ ᄁᄃ,특수문자 삽입
ㅈㄲㄷ,ᄌᄁᄃᄃ,반복
좆깐다,좆깐다~,특수문자 삽입
ㅈㄲㄷ,ᄌᄁᄃ#,특수문자 삽입
ㅈㄲㄷ,ᄌᄁᄁᄁᄃ,반복
ㅈㄲㄷ,.ᄌᄁᄃ,특수문자 삽입
좆깐다,좆깐다.,특수문자 삽입
좆깐다,좆좆좆깐다,반복
좆깐다,좆깐다*,특수문자 삽입
ㅈㄲㄷ,~ᄌᄁᄃ,특수문자 삽입
ㅈㄲㄷ,*ᄌᄁᄃ,특수문자 삽입
좆깐다,좆 깐다,특수문자 삽입
좆나,좆-나,특수문자 삽입
좆나,좆나@,특수문자 삽입
ㅈㄴ,ᄌᄂ_,특수문자 삽입
좆나,좆좆좆나,반복
좆나,좆 나,특수문자 삽입
좆나,좆나,특수문자 삽입
좆나,^좆나,특수문자 삽입
좆나,%좆나,특수문자 삽입
좆나,좆^나,특수문자 삽입
좆나,#좆나,특수문자 삽입
좆나,좆#나,특수문자 삽입
좆나,좆_나,특수문자 삽입
좆나,좆나~,특수문자 삽입
좆나,~좆나,특수문자 삽입
좆나,.좆나,특수문자 삽입
좆나,좆나.,특수문자 삽입
좆나,좆나_,특수문자 삽입
좆나,좆나^,특수문자 삽입
좆나,좆나#,특수문자 삽입
좆나,좆@나,특수문자 삽입
좆나,@좆나,특수문자 삽입
좆나,ᄌᄂ,초성화
좆년,좆@년,특수문자 삽입
좆년,*좆년,특수문자 삽입
좆년,좆~년,특수문자 삽입
좆년,좆%년,특수문자 삽입
좆년,^좆년,특수문자 삽입
좆년,좆_년,특수문자 삽입
좆년,좆년-,특수문자 삽입
좆년,ᄌᄂ,초성화(비한글 보존)
좆년,좆좆좆년,반복
좆년,좆년,특수문자 삽입
좆년,좆년_,특수문자 삽입
좆년,~좆년,특수문자 삽입
좆년,좆년@,특수문자 삽입
좆년,좆#년,특수문자 삽입
좆년,좆년년년년,반복
좆년,.좆년,특수문자 삽입
좆년,좆년년,반복
좆년,좆년~,특수문자 삽입
좆년,좆년#,특수문자 삽입
좆년,좆좆년,반복
좆년,-좆년,특수문자 삽입
좆년,좆년%,특수문자 삽입
좆년,좆^년,특수문자 삽입
좆년,%좆년,특수문자 삽입
ㅈㄷㄱㄹ,ᄌᄃᄀᄅ@,특수문자 삽입
